point_id  x_coordinate  y_coordinate height
10023628   -67567.7727   364191.1486 137.2341
10023629   320606.3542   735829.1814 -15.1725
10023630    94893.8188   380357.5271 186.7707
10023631   239870.6443   296110.4276  31.6675
10023632   315638.2541   785547.1098 291.5844
10023633   -36970.4123   306349.8279 284.0435
10023634   166361.0452   707865.4093 -55.6127
10023635     9639.3382   827038.1550  70.6958
10023636    56793.4314   226917.0276  89.3532
10023637   278310.2975   543433.3002 157.1352
10023638    14919.6320   440783.5449 267.8677
10023639   -55250.2370   883566.6340 293.4456
10023640    88374.9410   657353.2135 177.3767
10023641   283953.0815   550970.2215   7.7914
10023642    62840.9382   859295.1416  18.2597
10023643   -28683.9142   892407.2880 345.4817
10023644   -20331.0272   268602.5117 284.6806
10023645    86514.5824   817467.1460 352.8219
10023646    90530.1473   800158.7565 114.0224
10023647    84681.4137   854602.2105 400.3352
10023648   288829.3418   706105.7909 376.5621
10023649   248283.1988   579514.7291 287.1289
10023650     1730.1632   821119.5505 444.9493
10023651    99330.0299   284654.2303  57.7723
10023652   -43831.9737   661392.5155 383.3027
10023653    65579.0316   863473.6472 440.1551
10023654   189823.3100   487476.6007  48.5152
10023655    38804.1103   786574.4359 -39.1914
10023656   217775.0098   336742.4316 -50.6713
10023657    18250.0188   402536.3154 -47.5832
10023658   254763.6012   249299.2435  57.4814
10023659   137489.3671   616619.2452 145.8793
10023660   140547.6779   304733.9363 181.2123
10023661   109314.0082   838078.2520 134.5298
10023662   128239.9841   354020.4430 429.9020
10023663   -29137.0389   332158.9533 297.2419
10023664   100539.4081   297372.3351 272.8869
10023665   310992.7112   691175.8041 294.6738
10023666   240368.7511   621508.7702  13.8222
10023667    38954.2107   770077.5478 341.7195
10023668    51493.6824   397767.3568  -9.2671
10023669   263841.6813   455297.9417 -23.2530
10023670   239983.9669   300328.8947 -18.0417
10023671   305862.6727   857013.8435 286.1663
10023672   302416.1611   467245.9468 147.2722
10023673   -27194.3175   490495.3233 377.7240
10023674   293536.5682   825475.3041  26.0333
10023675   135281.5412   409903.4844 433.5547
10023676   -61145.6400   344933.0497 423.1737
10023677   229920.6411   470150.7989 442.4770
10023678    82255.0638   325651.4655 321.4070
10023679   281399.4472   732648.9818 -88.4938
10023680   210361.5785   246006.6661 451.6425
10023681   129507.7537   423592.2424   7.2789
10023682   -34695.7832   609038.6283 271.1706
10023683    81793.7287   350843.9064 304.3801
10023684    48357.0240   604412.0812 142.2407
10023685   -60425.5120   608297.8796 200.4736
10023686   304467.2478   740871.3134 139.7078
10023687   286099.1023   628763.2518 350.3505
10023688    69663.8631   733872.4879 364.7590
10023689   296052.8354   837563.5180  86.6773
10023690   229639.8141   847033.6529 -89.5010
10023691     5229.1459   758797.3546 332.6321
10023692   147629.0348   536736.3680 454.6663
10023693    77274.6127   328778.0514 112.9676
10023694   293499.4038   426233.4391 193.1692
10023695   -14402.0722   369244.4299  23.8109
10023696   194342.6977   727713.9086 418.5510
10023697    55531.4779   387333.4881  -5.0459
10023698    77590.7144   442368.5244 162.4420
10023699   133665.1307   398601.0463 367.6152
10023700   254227.4283   267801.5288 360.3757
10023701   201372.6354   301952.2766 410.3253
10023702   192601.1367   596256.4732 -84.6567
10023703    58711.8279   413539.9227 417.2484
10023704   121617.3427   733665.0661  84.3888
10023705   125643.5982   261494.5879 -38.0269
10023706    56163.0910   568849.5724 -27.4328
10023707   -54730.6531   246581.3418 436.3251
10023708    12051.0778   610060.9654 213.7249
10023709   -15965.1338   277341.5723 292.3728
10023710    47241.6253   365714.3108 210.9774
10023711    31655.9843   453361.2720 -84.3614
10023712   309454.3538   491355.6736 -48.6321
10023713   216529.9182   330032.6748  61.8504
10023714   -62466.7501   275916.6976 364.5509
10023715   -11078.6912   853731.8265 -31.9399
10023716   198466.9497   586478.2785 111.6467
10023717   102338.2031   548448.5460  35.1791
10023718   143958.6485   292735.4349 401.6393
10023719   284465.5821   382432.2155 324.5096
10023720    35981.2058   631748.5959 289.9669
10023721   134881.3278   733650.6810 -43.7699
10023722   272175.0778   573349.6361 128.0885
10023723    89112.7203   357594.1019 210.3556
10023724   176399.8008   421825.0643  44.7217
10023725   154767.4139   660165.4539 -33.3119
10023726    67945.0609   553626.8583 294.1542
10023727   245587.5479   293954.4236 402.8178
10023728   310439.2677   484673.2866 168.4237
10023729   117234.1435   275693.2309 -88.9914
10023730   -13054.6003   455319.3906 388.7937
10023731   -57451.5223   479577.8837 127.2210
10023732   257271.7053   582875.1287  30.4871
10023733    30566.0967   686862.1449 451.4146
10023734   151790.8849   259236.2850 180.7589
10023735    26271.0492   586956.1136 205.0725
10023736    67158.1167   348646.0350  -1.3661
10023737   196494.7939   842180.9306 -65.5038
10023738   233858.8328   788244.1602 234.5765
10023739   301098.6959   735627.8951 -24.9366
10023740   261118.0747   805695.0314 288.2166
10023741   -53300.4441   279610.6070  35.6666
10023742    -5351.6987   871406.2770 343.0927
10023743   327721.0388   290505.0790  64.9554
10023744    34404.5812   690680.7329 -51.2282
10023745    76948.4245   631864.5944 347.1577
10023746   127029.7960   406267.3255 398.9862
10023747   224148.0855   628067.3558  98.6706
10023748    26100.2486   880529.4683 328.3044
10023749   306109.1099   699332.8205 -60.9137
10023750   217256.9720   470117.9190 -71.9817
10023751   158262.1631   271643.5072 252.2572
10023752   -12426.9953   598271.9405 293.3362
10023753   101537.7652   745873.3734 204.4631
10023754    67934.4052   809265.7927 121.6860
10023755   193557.1491   524078.5085 330.3933
10023756   119304.6389   658827.8242  71.9407
10023757    28119.6135   357196.3057 221.2511
10023758    36579.0751   485472.0659  30.1942
10023759   232091.7430   258134.3884  23.7059
10023760   223639.7783   837080.9866 266.1007
10023761   137074.5353   504324.5593  15.7101
10023762   223443.2300   461864.7808 209.8804
10023763   290688.0356   659001.6632 236.8660
10023764     9107.1625   621552.0397 -69.8940
10023765   268609.6881   675649.6812 305.1765
10023766   200826.2219   607690.1823 177.6972
10023767   186799.0271   502624.2296  95.3537
10023768    79891.6496   228939.1872 111.2934
10023769    27150.7661   814548.8306   4.2814
10023770   268659.2437   235707.7229  50.7952
10023771   172454.1946   338468.9233 398.9247
10023772    52270.7569   624658.1537 112.3308
10023773   -41977.8019   802171.6559 400.5184
10023774    -5287.1877   668199.0573 355.8031
10023775    46889.1070   540492.2357 402.7960
10023776    82514.3085   594125.6583  63.0206
10023777   137032.0985   543243.6697 386.8856
10023778   174980.1694   778501.8548 227.9056
10023779    61647.3025   390420.8672 -63.6895
10023780    26935.0236   801745.2110 160.3736
10023781   -86473.3531   229496.3641 267.2310
10023782   239633.8444   744449.9044 306.6882
10023783   160040.9628   752755.2090   8.7521
10023784   315751.9679   545568.5594 -83.9219
10023785   -49709.9983   865127.2927 168.3268
10023786    24643.0914   812604.4055 356.8024
10023787    30048.9452   887424.6234 -56.5886
10023788    27486.9141   688338.6227 -41.7620
10023789   -66624.2902   514641.4460 105.1735
10023790   -47011.4771   478848.5368 318.9736
10023791   140270.1000   856556.6415 127.3461
10023792   172546.4504   874185.0849 273.5424
10023793    38186.1983   599239.3619 319.4142
10023794   206182.8672   603744.7076 292.8497
10023795   169509.1034   301062.8385 146.8397
10023796   297730.9793   548646.2526 204.3417
10023797   116499.1309   339397.5494 403.7703
10023798    80545.7464   510601.5772 362.9895
10023799   138320.7233   833047.7984  11.7358
10023800   -53769.7886   421037.8540 105.4274
10023801   231201.5026   386493.3254 269.2038
10023802    98393.7840   358209.5451 -88.2373
10023803    73175.5957   614843.7607  86.4677
10023804   197665.0404   716677.1176 170.7106
10023805    11467.9292   780197.9095   4.5637
10023806    -1791.8033   891299.6235  86.1142
10023807   145048.7451   230188.1718 297.7130
10023808   -53347.2255   257876.1621 186.5471
10023809   293418.1723   796655.7679 160.3072
10023810   -33125.0972   770930.5996 401.9681
10023811   286435.2820   319295.1427 280.1373
10023812   -62285.9707   485272.2520 429.0228
10023813   178956.2031   562454.1647  93.9280
10023814   -34131.7993   507229.7979 108.1479
10023815   262936.3642   323460.9402 136.9145
10023816   300996.1260   266678.0821 390.3546
10023817   114881.2290   225079.8429 451.7765
10023818   222600.9524   288153.6774 312.7698
10023819   284248.2674   586329.6483 289.7263
10023820    66861.6982   283833.2132 246.8281
10023821   -34844.1358   806390.8328 320.5474
10023822   197276.2291   880663.3097 365.2449
10023823   257409.7775   546518.7126 183.1882
10023824   179330.5329   586789.7508 189.5211
10023825   -19151.8606   660250.6291 431.3442
10023826   310053.6168   406377.0272 309.9057
10023827   118180.3490   780020.7813 293.9724
10023828   -25165.6428   545055.3483 309.0857
10023829    29779.9634   843711.4201  83.7164
10023830    91506.7683   560767.4327 156.4811
10023831   -79505.0214   239637.7839   7.7836
10023832    40104.7216   803606.7843  23.7577
10023833   -63751.3984   542156.3468 395.2336
10023834    99863.6747   488683.2785  36.4448
10023835   -60109.9943   377906.7831 214.8452
10023836   302532.1358   277465.1000 343.3103
10023837   173054.4354   354154.3699 192.6168
10023838    93137.7269   275574.9426  10.3577
10023839   133593.2002   779818.1648 420.5584
10023840   150741.6583   818582.2295 330.8242
10023841    92285.9181   649432.5726 157.8314
10023842    25955.0456   869711.9921   6.1899
10023843   135353.1663   302479.6761 348.8161
10023844   -28628.4045   428271.7889 383.8424
10023845   -29029.7762   797045.0153 183.7303
10023846    38488.8102   540250.6305  46.0608
10023847   249957.2155   747413.7994 455.2061
10023848   315799.0803   781054.5139 309.3680
10023849   253959.7411   349581.0315 -41.2297
10023850   -73347.5444   358349.0068  11.8426
10023851     3328.9272   728769.4721 350.9396
10023852   308309.7897   437078.5004  70.6190
10023853   280006.6792   477214.8984 -82.8385
10023854    68879.3550   301187.9749   7.9696
10023855    -3677.2097   882748.5128 156.2726
10023856   195688.4871   838808.1694  90.7873
10023857   268590.5093   393090.1419 183.2596
10023858   -65735.6719   442023.3741   2.9543
10023859   177409.9232   427722.9549 248.4206
10023860   260087.3169   772344.4350 -34.3825
10023861   118274.0817   683879.4287 228.7301
10023862     2061.9616   451088.6547 -48.4484
10023863   285846.1999   376548.0709 240.3340
10023864   269860.7905   621329.8321 249.8454
10023865   250747.0269   579351.4810 195.1309
10023866   247976.6520   876911.9106 -12.5559
10023867   -24091.8768   659163.3765 361.9477
10023868   268522.3647   691092.1461 254.3162
10023869   143414.9707   804830.7825 143.9201
10023870    52391.0295   508056.1446 121.2881
10023871   132962.1171   244673.8913  83.1372
10023872    40508.8265   470047.9171 354.0280
10023873    77911.9570   236492.4220  69.5926
10023874   318772.8335   779311.5132 121.0951
10023875   279967.4728   577807.1291 -19.2386
10023876   276813.9847   304837.4631 282.3846
10023877   235687.1708   709206.6835  26.9518
10023878   305062.6209   711823.0102 445.6890
10023879    41191.2813   715639.4022 -68.4006
10023880   278906.8534   310318.3233 -93.9753
10023881    22820.3881   341753.4010 112.1410
10023882   226956.5433   640583.6990 418.3583
10023883    41224.6803   786350.3179 124.6584
10023884   317887.9918   868613.9267 406.1616
10023885      144.3053   672422.8688 384.7341
10023886   199552.8579   825911.4734 450.7090
10023887    10639.5339   761036.4786 348.5743
10023888   -35495.9099   444992.5918   0.1048
10023889    98429.7904   844366.1419 -80.2805
10023890   147713.8546   570652.3372 279.2817
10023891   280351.5259   382303.5071 413.0108
10023892    34302.1135   805971.0490  94.3011
10023893    42265.1059   305981.5131 300.7008
10023894    66872.9189   604105.0227 334.0074
10023895   265357.3424   763703.1040 405.4305
10023896   209119.1404   597831.0383 176.3354
10023897   302287.8649   283381.7414  93.6617
10023898   240950.8033   809296.4340 -45.7430
10023899   229504.5837   531854.5944  80.0164
10023900   -39333.5556   798529.8922 108.0244
10023901   241691.8736   627592.2573  45.8928
10023902   -55355.3129   597969.6900 344.9187
10023903   -65622.0014   361616.6812 413.5271
10023904    24209.5530   699894.2990 452.8643
10023905    74662.4582   544620.7591 130.1785
10023906   302866.0904   528212.4885 412.2960
10023907   219786.9276   528454.9315 203.9154
10023908   221341.0923   514183.6247 108.9221
10023909   103110.8419   692405.7618 388.6214
10023910   224550.0036   265237.4871 -42.5220
10023911   238330.6990   528970.1043 280.1463
10023912    20949.4673   722569.7918 378.2482
10023913   -51818.0592   537967.5306 193.6713
10023914   164503.8265   708814.0465 162.9696
10023915   186849.4736   868222.9064 202.1486
10023916    13717.5894   256088.0393 -60.3869
10023917   255247.0600   418550.2868 303.8228
10023918   217898.7710   553291.9670 313.9992
10023919   170824.6018   252542.7105 390.6608
10023920   118326.0106   325137.8138 312.6948
10023921    52745.0229   712224.1075 277.3702
10023922   -70545.9464   374953.0102 453.8449
10023923   176470.7715   858925.1991 378.5187
10023924    54501.5374   824336.0428  87.2570
10023925    67301.8807   322232.1936 268.0987
10023926   235784.5447   240901.1518 337.4292
10023927    51398.7678   429811.5289 388.0333
10023928    74320.3093   534922.2157 261.3672
10023929   -46943.3772   734166.5150  28.1066
10023930   132946.7408   570598.6368 433.2096
10023931   100388.7531   413934.4842  14.7662
10023932   246226.0481   635497.3588 420.3181
10023933    88228.6867   436257.3167 304.4084
10023934   104989.3018   616358.1562 -38.7233
10023935   263787.1340   849610.0186  93.1886
10023936   270585.1256   336828.2759  38.2545
10023937   290000.2349   537602.8346 321.2704
10023938   109525.8060   706827.7215 341.7445
10023939   271068.5777   880498.7068 192.0430
10023940    90526.8014   738195.9615 238.5313
10023941   124178.0389   557790.7231 151.7432
10023942   332750.4575   344893.9277  67.9053
10023943   -70017.6386   305630.4260  54.7991
10023944   263749.7038   646659.7795 340.0454
10023945    22168.2587   324395.6030 107.6038
10023946   -47942.7760   288511.9395 107.1285
10023947    -5724.4815   801038.3475 -61.8122
10023948   -56278.0586   705464.6122  77.8384
10023949   208398.3233   890793.1648 296.7169
10023950     8060.9407   309127.5886 237.3781
10023951   -16605.7408   470749.5629  24.6842
