point_id  latitude        longitude    height
20022310  54.049658158    3.997356235  157.4900
20022311  51.424357271    5.245596574  122.6050
20022312  53.204463825    7.464759735  267.6059
20022313  50.093731860    7.537284904  431.1370
20022314  55.732943158    6.534629079  -11.7380
20022315  50.754371502    3.547082467  393.3828
20022316  53.660249070    2.275273070   79.1526
20022317  52.137082086    5.890855310  300.5192
20022318  53.885023398    2.957713670    9.9029
20022319  50.882647456    4.075590865  -23.3438
20022320  55.994543840    7.529141002  166.6989
20022321  52.756706636    5.248648893  125.5517
20022322  53.506269616    3.809848145  -47.4957
20022323  53.765917351    7.284623014   24.8040
20022324  55.435877684    5.310886423  -41.6066
20022325  55.531220125    5.137542387  370.6535
20022326  51.641187686    4.804301668  324.7944
20022327  54.180044928    7.967268370  -47.9367
20022328  50.278416071    6.723062055  147.9083
20022329  55.983265123    7.737101021  432.3732
20022330  55.976410520    3.277463664  -34.6786
20022331  53.214693342    6.437215024  -15.1106
20022332  52.586755662    7.378186988  360.5157
20022333  54.383666966    4.331208053  -42.6107
20022334  54.748028184    3.630732451   74.8447
20022335  54.178758493    3.521852572  133.2331
20022336  53.231152263    4.113562525  455.4966
20022337  55.241509142    4.786087660  205.9167
20022338  55.890377987    6.558070335  484.3990
20022339  55.612686712    2.316845951  149.9050
20022340  50.527662587    7.931982283  179.9822
20022341  54.192971815    5.058290375  238.4201
20022342  50.892489749    4.787028039   48.6561
20022343  54.456433094    7.838534149   -8.2704
20022344  54.095260493    2.724103414  433.4979
20022345  52.823780835    4.076390410   49.7420
20022346  54.957156564    3.510868148  248.8210
20022347  55.458042875    4.032672869  354.9407
20022348  50.647773309    4.968658744  293.0316
20022349  55.098990594    6.695347225    1.4578
20022350  54.796588004    3.344415453   40.9174
20022351  50.487222032    7.020855123  174.7256
20022352  51.067620408    6.290441170  460.7290
20022353  52.322431408    7.044072295  352.8760
20022354  55.618680624    3.928603417  264.5293
20022355  53.183692092    5.008479885  259.4514
20022356  55.138059137    5.942873253  238.6823
20022357  54.948658133    2.062891393  320.7255
20022358  50.087023620    3.602733696  254.1432
20022359  55.334484335    6.843160416  378.7638
20022360  50.890498207    6.027764803  483.7312
20022361  51.807771395    4.651229224  206.4768
20022362  53.645684483    7.588538617  306.6473
20022363  52.524342011    7.932744259  243.3084
20022364  55.994886826    4.216263531  425.8609
20022365  51.532651338    6.937827867  159.7609
20022366  55.209516719    7.906331574  246.4817
20022367  53.981683664    5.988383385  436.1131
20022368  54.867921856    4.852791369  345.9763
20022369  53.787028054    6.143352845  416.9247
20022370  50.754983185    2.821859068    5.9249
20022371  51.792158738    3.029146642  -45.7785
20022372  50.255560092    5.403063566   24.5673
20022373  50.565266397    6.347428282  -13.6415
20022374  54.137201429    4.928322233  128.1840
20022375  51.477898661    6.256112944   56.9667
20022376  50.133307050    3.380629062  168.2940
20022377  51.671294472    4.293937925  231.9831
20022378  55.707560919    4.608706331  289.3154
20022379  52.620570867    6.430629057  239.7396
20022380  51.373672002    7.545061451  199.9688
20022381  52.279794591    2.747059272  164.7185
20022382  54.575369430    5.203976763  392.9746
20022383  55.725625889    6.904247858   14.7836
20022384  54.805644532    5.845801121  298.0131
20022385  55.290889491    7.795675166   82.0704
20022386  53.748003206    4.338460944  156.3391
20022387  52.696558851    7.004027107   70.7226
20022388  54.412632192    2.742488725  105.3004
20022389  54.512099483    2.887099248  126.1258
20022390  55.041503544    3.314227723  128.3359
20022391  54.752592845    5.733665025  -17.8649
20022392  55.515225692    2.683278368   -1.6316
20022393  54.266100817    3.446145020  275.7635
20022394  54.634806420    7.579771715   64.9094
20022395  51.828079249    4.619874536   87.2782
20022396  50.331876697    5.456250464  333.1444
20022397  55.196197805    5.961248376  -20.0700
20022398  52.333983349    5.961568097    0.2607
20022399  53.459407155    4.338431837  361.8844
20022400  52.676835225    5.566787141  102.2722
20022401  54.319394876    4.953899192  375.5513
20022402  52.723856936    7.350287878  233.1638
20022403  51.279533325    5.282448213  166.6442
20022404  50.764519464    5.387798506  462.1329
20022405  50.651712670    3.291526865  471.2078
20022406  51.004955738    5.105701926   48.3166
20022407  55.179477970    2.422150780  137.3767
20022408  55.792253096    6.920910625  368.7461
20022409  51.327572364    7.205954473  276.2889
20022410  55.393142197    3.695662360   73.0574
20022411  50.224603646    4.511921724  376.6745
20022412  54.256858880    5.048543491  114.1142
20022413  52.419824237    2.015323159  442.5879
20022414  53.937670722    2.281115948   94.1488
20022415  55.091787929    4.586675735  243.0416
20022416  52.320948698    3.353401816  413.5692
20022417  52.955819752    4.064874467  253.3099
20022418  54.978733335    3.065170886  106.5720
20022419  53.285733059    3.352738519  446.5075
20022420  55.641210100    4.204194574  473.8540
20022421  50.482977358    2.385742694  183.6628
20022422  52.310772355    4.502530639  224.2347
20022423  54.706043688    4.574558208   30.0817
20022424  55.788906105    3.539496115  301.9576
20022425  54.462109591    5.677284137  186.6210
20022426  52.238162580    7.141187037  431.0570
20022427  53.075626872    6.032090835  354.7173
20022428  54.806000244    4.885557426   54.9600
20022429  50.657897578    7.725746951  447.2512
20022430  51.550088699    6.672294944   73.9507
20022431  52.764468638    3.965269242  264.1923
20022432  54.875193066    6.630459878  133.1612
20022433  50.683470424    6.392602390  -13.9226
20022434  50.947317738    4.178427793  134.1986
20022435  55.400614499    3.682710040  -47.1546
20022436  53.495814000    3.466969271   40.8122
20022437  53.551507653    7.515668980  118.7430
20022438  52.084983847    4.304402712  465.6173
20022439  50.950256603    4.714168181  412.5803
20022440  51.968786344    3.172122185  268.5932
20022441  52.958978982    5.701091503  125.1737
20022442  53.369643344    3.138998635  -39.4510
20022443  52.907255494    3.037248192  286.0152
20022444  52.844038940    5.780695902  482.1777
20022445  53.346827264    2.433853578  328.5174
20022446  53.226099444    3.149848318  100.2158
20022447  55.326699140    3.423753242  139.3242
20022448  55.833624100    2.989582078  418.4646
20022449  55.566742434    4.600390549  341.2185
20022450  54.380304677    7.263453169  138.3583
20022451  52.772061804    3.851548612  -34.3173
20022452  51.178904288    4.708653791  413.3297
20022453  54.424832226    4.995204305   11.8776
20022454  50.055908726    5.498891105   69.2387
20022455  50.272281855    6.650289101   45.5417
20022456  52.557254171    7.921993583  403.9003
20022457  52.901384817    4.847018551  222.9571
20022458  51.150023020    6.340218648  359.1012
20022459  55.193823253    7.193570081  464.9958
20022460  53.904779334    3.215110628   -8.6531
20022461  53.777818619    5.853504837  391.3810
20022462  51.095792452    7.256815270  160.0219
20022463  55.165618999    6.863089974  221.6431
20022464  54.153559168    6.828618533  235.0353
20022465  50.363279419    2.827548782  -40.1556
20022466  52.967313056    7.721647315  306.2582
20022467  52.624037680    3.988257462  183.7414
20022468  53.281058563    2.024961147  381.6359
20022469  50.773185058    3.838318423  351.9271
20022470  52.930785692    6.274765787  450.6038
20022471  54.472594871    4.328369237  254.9507
20022472  54.502435104    3.186538749   51.1650
20022473  52.256314079    3.130903743  417.3657
20022474  52.305228554    6.849663793  232.8902
20022475  53.779750873    3.737909183  484.4586
20022476  53.084863392    6.033309149  431.1105
20022477  55.546458419    3.150850530  343.4714
20022478  51.733016719    4.091555440  286.4032
20022479  50.545534072    2.743010313  229.8095
20022480  50.095425221    2.179178522  406.9152
20022481  54.255925427    3.044729629  421.3422
20022482  50.877495902    4.402610266  456.6635
20022483  51.746501164    7.511862348  105.0042
20022484  55.268311082    7.836258430  248.2478
20022485  52.212341670    3.820305029  -27.5850
20022486  52.656758668    2.069915267  251.5745
20022487  50.361044478    3.864070905  229.6771
20022488  51.970339412    6.691838450   48.2631
20022489  52.609215859    5.445250210  -28.0100
20022490  52.490982198    7.013499469  397.3709
20022491  54.695340573    3.157390905  230.9661
20022492  51.111555447    4.375398464  -48.9683
20022493  55.811853521    7.390264596   32.7166
20022494  55.067105008    5.667316800    7.8406
20022495  52.134002263    3.990056029   63.8030
20022496  55.968828605    4.775783564   15.4955
20022497  53.133181474    3.765852468  325.8628
20022498  54.100082569    3.759229521  465.8054
20022499  54.258433956    6.548498724  237.4197
20022500  51.321638335    5.994613629  -33.0595
20022501  55.015795730    3.412057994  105.1297
20022502  55.738170366    4.214380662  280.1016
20022503  52.494925859    6.148927011  142.8427
20022504  54.731581520    7.748986426   20.0698
20022505  52.338449662    7.701281523  480.0255
20022506  54.955776934    2.302434197  272.3747
20022507  51.586549427    7.716137751  480.8741
20022508  52.160843264    7.804513996  -28.3696
20022509  55.396985638    2.984336920  160.0009
20022510  55.034412674    3.059089952  374.1966
20022511  51.227157497    7.580836142  422.6598
20022512  52.230202728    5.898189615  125.9236
20022513  51.920488653    6.798354755  167.8329
20022514  53.751373693    6.106908285  330.5172
20022515  53.560072955    4.645053416  418.9157
20022516  55.927546945    4.106866737   76.8480
20022517  50.122735849    7.142779346  276.7966
20022518  54.164129792    2.175270386  -20.0743
20022519  52.758762925    4.566989006  248.1813
20022520  51.204685890    2.240532374  380.6772
20022521  55.023112320    6.834990284   92.0985
20022522  52.451357826    5.386392750  198.9824
20022523  55.230393521    4.872836287  359.7376
20022524  53.659801156    7.857822890  209.3149
20022525  50.813301821    7.320253725  -28.2225
20022526  55.597162080    4.943967805  360.8895
20022527  55.843382634    3.632049395   50.7166
20022528  51.901879874    7.141856245   18.3320
20022529  54.868799142    4.118049911   73.5226
20022530  52.541221651    4.501213929  -48.7765
20022531  52.597636991    7.530710944  490.7683
20022532  53.781498491    7.831892480  -46.0246
20022533  52.044755154    5.754350438   15.6333
20022534  53.092150714    3.397302069   94.0630
20022535  52.575272781    2.664801099  419.1537
20022536  54.225351549    3.191362574  215.4842
20022537  54.280297428    7.150647922  -39.3983
20022538  51.588250701    3.556427943   63.9106
20022539  51.896494187    6.995032001  -44.9127
20022540  54.292234446    4.732921209  328.0120
20022541  50.569595474    5.729076084   20.8465
20022542  55.705830267    5.879373075  344.6805
20022543  55.199705402    2.747480491  374.2531
20022544  51.691784317    2.295544756  294.9758
20022545  51.748693433    6.172818626  309.7381
20022546  51.484641944    3.222145268  -43.4249
20022547  55.574514691    3.322851872  -34.9493
20022548  50.856892119    2.523924234  415.4258
20022549  54.407806857    3.265308106    7.3105
20022550  54.479380500    2.590225230  271.4245
20022551  51.896095790    7.720664841  125.6111
20022552  50.440240771    6.379051892  476.8931
20022553  52.191321825    5.747381971  308.3421
20022554  51.389938812    7.677266693  475.2537
20022555  54.508760800    6.733275455  212.7124
20022556  51.144291650    2.190247201  434.2843
20022557  55.806214208    4.172089089  291.0685
20022558  55.856124225    5.054865132   94.9355
20022559  53.489157716    5.288839366  193.6948
20022560  55.673645919    2.008356547  168.9013
20022561  53.933065417    2.968666014   41.6562
20022562  51.876228554    6.812596516  114.6621
20022563  52.502489829    5.123777211  246.2756
20022564  55.846929624    6.463062206  -40.8506
20022565  50.918069167    2.884636126  -20.8971
20022566  54.225171645    7.298705631   23.4296
20022567  51.357786013    6.972054361  228.6618
20022568  50.654661021    6.966443517  159.4399
20022569  52.632045177    6.046380926  206.3960
20022570  55.548829203    5.436260302  473.5913
20022571  52.327971083    3.723195255  -20.9664
20022572  51.740298991    4.388315707  142.0700
20022573  53.956878699    6.159357521  489.9568
20022574  50.631157473    4.502145321  247.8006
20022575  54.891683234    5.577627509  322.2410
20022576  54.216254943    3.970517040  365.6783
20022577  53.201333265    4.007696591  436.3259
20022578  51.126380204    6.356168042  -32.9716
20022579  54.039905608    2.858257406  342.8804
20022580  54.500439032    4.036102361  221.4591
20022581  55.562257481    2.520195387   43.6045
20022582  52.995877887    7.393914425  371.4185
20022583  54.173134941    2.923431782  470.7559
20022584  53.546972932    2.509220401  438.6866
